,Unnamed: 0,level_0,level_1,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,roce_rank,ticker,coef,r_squared,std,coef_w,coef_rank,std_rank,average_score,final_rank
1395,22329,RCKY,Return on Capital Employed,0.0834,0.058,-0.0184,0.0635,0.1131,0.1276,0.1437,0.0743,0.0906,0.0844,,530.0,RCKY,0.005792727272996333,0.15385814463247272,0.0424179631759942,0.0008912582705851391,393.0,555.0,152.79999999999998,275.0
1396,22345,RCUS,Return on Capital Employed,,,-0.1725,-0.2986,-0.1527,-0.4696,-0.1888,0.0386,-0.2292,-0.3282,,1600.0,RCUS,,,0.13905611052736952,,,1207.0,,
1397,22361,RDFN,Return on Capital Employed,,-0.2876,-0.2258,-0.0645,-0.0664,-0.1407,0.0008,-0.0642,-0.2487,-0.1293,,1415.0,RDFN,,,0.09287992248058781,,,986.0,,
1398,22377,RDNT,Return on Capital Employed,0.0758,0.0814,0.0794,0.0959,0.0875,0.0589,0.0324,0.064,0.0477,0.031,,979.0,RDNT,-0.005667878788152144,0.5750670736983523,0.02146783640705323,-0.0032594104687796166,1024.0,286.0,299.93333333333334,951.0
1399,22393,RDUS,Return on Capital Employed,-0.6901,-0.2172,-0.5874,-0.595,-0.8053,-0.6652,0.0047,0.1825,0.1536,-0.0071,,1221.0,RDUS,0.08806848485262689,0.48131940341000967,0.3646118792634162,0.04238907058848985,43.0,1507.0,205.33333333333334,503.0
1400,22409,RDVT,Return on Capital Employed,-0.8814,-0.8814,-1.1107,-1.7309,-0.1721,-0.2487,-0.1451,0.0119,0.0148,0.0436,,861.5,RDVT,0.15086181818898295,0.5694676430062311,0.5742113670069585,0.08591092402371468,19.0,1600.0,169.63333333333333,345.0
1401,22425,RDW,Return on Capital Employed,,,,,,-2.2373,-0.151,-0.3152,-0.8,-0.0979,,1382.0,RDW,,,0.7979011653080851,,,1647.0,,
1402,22441,RDZN,Return on Capital Employed,,,,,,,-2.529,-0.9521,8.856,12.959,,6.0,RDZN,,,6.512176673499806,,,1784.0,,
1403,22457,REAL,Return on Capital Employed,,,,-4.8602,-1.5833,-0.2754,-0.3768,-0.3784,-0.4553,-0.6103,,1739.0,REAL,,,1.5423122278459915,,,1716.0,,
1404,22473,REAX,Return on Capital Employed,,,,,-0.4389,18.5333,-0.1662,-0.3678,-0.846,-0.7127,,1774.0,REAX,,,7.099139206680858,,,1789.0,,
1405,22489,REFI,Return on Capital Employed,,,,,,,,0.0689,0.204,0.2318,,122.0,REFI,,,0.07115027914367042,,,836.0,,
1406,22505,REI,Return on Capital Employed,0.0842,-0.0556,-0.1909,0.0341,0.025,0.0625,-0.3859,0.0295,0.1509,0.1089,,405.0,REI,0.009377575758017792,0.03089165523161297,0.1532487588856758,0.00028968883722501726,498.0,1252.0,194.4,442.0
1407,22521,REKR,Return on Capital Employed,0.0803,0.2334,-0.0217,-0.4142,-0.5342,-0.5502,-0.3316,-0.2709,-1.2343,-0.5874,,1729.0,REKR,-0.10483272727766027,0.5831946310375895,0.394291214205947,-0.061137883705359324,1215.0,1527.0,471.99999999999994,1223.0
1408,22537,RELL,Return on Capital Employed,0.0011,-0.0379,-0.0393,-0.0442,0.0424,0.0482,-0.01,0.0186,0.1143,0.1547,0.001,249.5,RELL,0.017246666667481012,0.6081060487356897,0.06352467945609801,0.010487802321023405,136.0,761.0,87.93333333333334,44.0
1409,22553,RELY,Return on Capital Employed,-0.0059,-0.0136,-0.1437,-0.3566,,-0.4077,-0.1667,-0.0753,-0.2294,-0.1637,,1456.0,RELY,,,0.13158489256224395,,,1182.0,,
1410,22569,RENB,Return on Capital Employed,,3.4447,-1.4232,-0.0346,-0.1008,-0.0634,-0.141,-1.4461,-0.8095,-0.2064,,1498.0,RENB,,,1.360071856761824,,,1704.0,,
1411,22585,REPL,Return on Capital Employed,,,,-0.3638,-0.3627,-0.2103,-0.2196,-0.1427,-0.2603,-0.2772,-0.4864,1550.0,REPL,,,0.07506172154178406,,,868.0,,
1412,22601,REPX,Return on Capital Employed,-0.0202,-1.6253,-0.1669,-0.1018,0.1742,0.1742,-0.0546,-0.0962,0.3433,0.2055,,151.0,REPX,0.09882787879256043,0.2901739309523912,0.5269595160920808,0.028677274076923717,64.0,1584.0,106.03333333333335,120.0
1413,22617,RES,Return on Capital Employed,0.2636,-0.1337,-0.2555,0.2328,0.2099,-0.1185,-0.4347,0.0251,0.3054,0.2207,,132.0,RES,0.010664848485351805,0.015996910490020833,0.24219412647708863,0.00017060462660980707,533.0,1403.0,181.0666666666667,390.0
1414,22633,REVG,Return on Capital Employed,0.0612,0.1203,0.1299,0.0838,0.0281,0.0175,-0.0236,0.0911,0.0449,0.1017,,441.0,REVG,-0.004182424242627964,0.06701236942430677,0.046406367020054476,-0.0002802741584361616,851.0,599.0,230.0666666666667,641.0
1415,22649,REX,Return on Capital Employed,0.3179,0.1153,0.1152,0.0442,0.0192,-0.0025,-0.0033,0.1431,0.0686,0.1395,,304.0,REX,-0.011861818182380619,0.13987939874200916,0.09109643022643643,-0.001659223995338433,957.0,971.0,254.4,759.0
1416,22665,REZI,Return on Capital Employed,,,0.0974,0.0508,0.0356,0.0385,0.0403,0.092,0.0983,0.082,,547.5,REZI,,,0.026285068836698906,,,338.0,,
1417,22681,RGCO,Return on Capital Employed,0.0796,0.0783,0.0811,0.0708,0.0647,0.0632,0.0671,0.0611,-0.1442,0.0754,,596.0,RGCO,-0.010350909091399414,0.2092563809131075,0.06499292961545894,-0.0021659937756268234,983.0,773.0,278.4666666666667,877.0
1418,22697,RGNX,Return on Capital Employed,0.5951,-0.1053,-0.3888,-0.3934,0.1996,-0.21,-0.1679,0.1703,-0.3659,-0.5787,,1724.0,RGNX,-0.05652121212388034,0.23405200067286547,0.335569331137397,-0.013228902778049613,1141.0,1487.0,455.93333333333334,1209.0
1419,22713,RGP,Return on Capital Employed,0.1081,0.1448,0.1537,0.1182,0.091,0.1489,0.0859,0.0579,0.1838,0.1682,0.0656,219.0,RGP,0.0017933333334180209,0.018149650920016303,0.0382343628167124,3.2548373984766286e-05,607.0,498.0,158.08333333333334,301.0
1420,22729,RGR,Return on Capital Employed,0.2958,0.4115,0.4958,0.3359,0.2612,0.1502,0.4547,0.5661,0.3374,0.1759,,201.0,RGR,-0.0060660606063701675,0.018500729653099457,0.12809709793746304,-0.00011222654733777103,809.0,1169.0,226.86666666666667,616.0
1421,22745,RGTI,Return on Capital Employed,,,,,,7.3544,-0.5632,-1.0025,-0.3645,-0.4615,,1684.0,RGTI,,,3.1884028632530113,,,1756.0,,
1422,22761,RHP,Return on Capital Employed,0.0826,0.0764,0.1029,0.0838,0.0994,0.0738,-0.0929,-0.0197,0.0868,0.0916,,494.0,RHP,-0.006150909091204317,0.0858596651943222,0.060293665504760945,-0.0005281149952115153,878.0,724.0,246.5666666666667,724.0
1423,22777,RICK,Return on Capital Employed,0.1246,0.0861,0.0867,0.087,0.0934,0.1107,0.0093,0.1297,0.1443,0.0924,,491.0,RICK,0.0007078787879130328,0.003360172466574163,0.03507559835555197,2.378594812817264e-06,655.0,461.0,192.23333333333335,436.0
1424,22793,RIG,Return on Capital Employed,-0.0521,0.0604,0.052,-0.1208,-0.0474,-0.024,0.0017,-0.0012,-0.0001,-0.0156,,1248.0,RIG,0.00018121212122037696,0.00011028006472402208,0.049563927406935784,1.9984084456960507e-08,682.0,630.0,281.3333333333333,891.0
1425,22809,RIGL,Return on Capital Employed,-0.6681,-0.5429,-1.1686,-0.7947,-0.613,-0.7449,-0.4083,-0.12,-0.7944,-0.2493,,1531.5,RIGL,0.050175757578118964,0.2541879110467292,0.2858534687562843,0.012754071003969152,111.0,1458.0,246.4,723.0
1426,22825,RILY,Return on Capital Employed,-0.0737,0.178,0.2037,0.0218,0.0304,0.0787,0.1436,0.1328,-0.0145,0.0139,,1139.0,RILY,-0.0030296969698440086,0.0102634958688691,0.0858971018137399,-3.109528233391921e-05,763.0,944.0,300.98333333333335,956.0
1427,22841,RIOT,Return on Capital Employed,-0.3777,-0.4484,-0.2635,-0.3246,-8.1347,-0.7524,-0.0456,-0.0052,-0.4346,-0.024,,1270.0,RIOT,0.07751939394302636,0.008890643648650998,2.3614064288258385,0.0006891973074068419,413.0,1744.0,289.9166666666667,915.0
1428,22857,RKLB,Return on Capital Employed,,,,,,-0.1838,-0.3911,-0.1481,-0.1515,-0.2433,,1530.0,RKLB,,,0.09047323582142953,,,964.0,,
1429,22873,RLAY,Return on Capital Employed,,,,,-0.1131,-0.1976,-0.0667,-0.3697,-0.2889,-0.4663,,1685.0,RLAY,,,0.14006686994273684,,,1210.0,,
1430,22889,RLGT,Return on Capital Employed,0.1532,0.0499,-0.0029,0.0616,0.0707,0.1428,0.0804,0.1367,0.1949,0.1154,0.0394,376.0,RLGT,0.009098787879216823,0.21984730123516172,0.055737815708906284,0.002000343959757019,308.0,687.0,128.41666666666666,186.0
1431,22905,RLJ,Return on Capital Employed,0.0489,0.0615,0.0696,0.0302,0.0525,0.0387,-0.048,-0.041,0.0285,0.036,,927.0,RLJ,-0.006960606060933814,0.2735980724789917,0.03822236125620707,-0.0019044084015570786,968.0,497.0,295.01666666666665,936.0
1432,22921,RM,Return on Capital Employed,0.2059,0.1869,0.2259,0.2032,0.0853,0.1295,0.0947,0.1179,0.0602,0.0569,,723.5,RM,-0.01848000000088876,0.767301911617355,0.06059625731016727,-0.014179739327370667,1148.0,730.0,319.31666666666666,1013.0
1433,22937,RMAX,Return on Capital Employed,0.1035,0.1192,0.1193,0.2159,0.1445,0.1608,0.0871,-0.0172,0.068,0.0553,,743.0,RMAX,-0.011180606061134317,0.28278536312609026,0.060389836893305154,-0.003161711744967634,1019.0,725.0,297.3666666666667,941.0
1434,22953,RMBL,Return on Capital Employed,9.4438,0.3869,-0.181,-0.503,-0.57,-0.957,-0.4421,-0.0185,-0.3917,-0.1354,,1423.0,RMBL,-0.5518472727533076,0.2893463648738368,2.946706353880549,-0.15967500233671028,1230.0,1751.0,455.3500000000001,1206.0
1435,22969,RMBS,Return on Capital Employed,0.1356,0.1051,0.0483,0.0728,-0.0421,-0.0616,-0.0253,0.0352,-0.0067,0.1617,,232.0,RMBS,-0.00561818181845127,0.04930835106434617,0.07267123227247492,-0.00027702328144752197,850.0,847.0,221.38333333333333,590.0
1436,22985,RMNI,Return on Capital Employed,,-0.2432,-0.0166,0.0809,0.2796,-0.3552,-1.0545,0.3398,0.2124,0.6646,,14.0,RMNI,,,0.4694685508603463,,,1568.0,,
1437,23001,RMR,Return on Capital Employed,0.0445,0.0426,0.195,0.1974,0.3253,0.3446,0.128,0.2259,0.2124,0.1655,,225.0,RMR,0.013595151515795226,0.166860785665214,0.09559471533510627,0.0022684976631632166,298.0,1006.0,127.43333333333334,181.0
1438,23017,RNAC,Return on Capital Employed,,-0.6818,-0.4624,-0.7114,-6.8368,-0.8043,-0.7829,-0.0785,0.2685,-0.9959,,1803.0,RNAC,,,2.0166593585420074,,,1739.0,,
1439,23033,RNGR,Return on Capital Employed,,-0.2668,-0.0363,-0.0034,-0.0086,0.052,-0.0727,-0.0121,0.0759,0.1054,,418.0,RNGR,,,0.10247339431876878,,,1044.0,,
1440,23049,RNST,Return on Capital Employed,0.019,0.0161,0.0191,0.0203,0.0202,0.0243,0.0117,0.0159,0.0167,0.0267,,1022.0,RNST,0.0002169696969803434,0.023239334464801198,0.004088031311034689,5.042231356852767e-06,643.0,36.0,221.88333333333333,592.0
1441,23065,ROAD,Return on Capital Employed,,,0.1706,0.2091,0.173,0.1459,0.1141,0.0477,0.0414,0.088,,512.0,ROAD,,,0.057371633888185544,,,699.0,,
1442,23081,ROCK,Return on Capital Employed,-0.1035,0.0739,0.0842,0.1116,0.1376,0.1152,0.0986,0.1103,0.1161,0.1474,,274.0,ROCK,0.015894545455297157,0.4575033260369661,0.06749598802891917,0.007271807411644193,170.0,798.0,98.46666666666665,85.5
1443,23097,ROG,Return on Capital Employed,0.1084,0.0723,0.082,0.1254,0.0887,0.0538,0.0657,0.0898,0.0997,0.0625,,679.0,ROG,-0.002401818181931796,0.10683503472546796,0.021106209986636638,-0.00025659832887094374,845.0,283.0,236.9666666666667,674.0
1444,23113,ROIC,Return on Capital Employed,0.0453,0.0433,0.0463,0.0502,0.0605,0.041,0.0337,0.0399,0.0396,0.039,,899.5,ROIC,-0.0011127272727795027,0.20666260072583675,0.0070304765130110485,-0.0002299591120911796,837.0,90.0,247.9,734.0
1445,23129,ROOT,Return on Capital Employed,,,,,-0.3852,-0.806,-0.4022,-0.4078,-0.2066,-0.27,,1545.0,ROOT,,,0.1907945986889799,,,1335.0,,
1446,23145,RPAY,Return on Capital Employed,,,-0.0033,661.6562,-0.0145,-0.0007,-0.0426,-0.0521,0.0125,-0.0756,,1360.0,RPAY,,,218.8305509857595,,,1832.0,,
1447,23161,RPD,Return on Capital Employed,-2.5358,-0.452,-0.5005,-0.4958,-0.1546,-0.1068,-0.13,-0.147,-0.1345,-0.2293,,1515.0,RPD,0.1569315151589508,0.4156820022954951,0.6991277351814902,0.06523360644453852,27.0,1632.0,238.04999999999998,677.0
1448,23177,RRBI,Return on Capital Employed,,,0.0337,0.0169,0.0194,0.0204,0.0162,0.0142,0.0171,0.0601,,698.5,RRBI,,,0.014499224117172615,,,200.0,,
1449,23193,RRR,Return on Capital Employed,0.1414,0.1615,0.0733,0.0891,0.0883,0.0386,0.0192,0.1324,0.185,0.111,,393.0,RRR,-0.0004424242424439846,0.0006459198613227857,0.050000755994284725,-2.85770605325257e-07,706.0,634.0,200.4333333333333,476.0
1450,23209,RSI,Return on Capital Employed,,,,,6.4243,37.9066,1.4688,-0.2039,-0.6046,-0.0239,,1268.5,RSI,,,13.806624840120532,,,1807.0,,
1451,23225,RSVR,Return on Capital Employed,,,,,0.0233,455.1496,0.0467,0.0438,0.0328,0.0301,,993.0,RSVR,,,169.61107066803763,,,1829.0,,
1452,23241,RUN,Return on Capital Employed,-0.0299,-0.0001,0.0544,0.0632,0.0383,-0.0426,-0.0339,-0.0416,-0.0222,-0.0508,,1314.0,RUN,-0.007242424242766457,0.25978510021293133,0.040813497767282825,-0.0018814739076916474,965.0,536.0,335.1166666666667,1065.0
1453,23257,RUSHA,Return on Capital Employed,0.0998,0.0756,0.0501,0.0866,0.1188,0.1149,0.0821,0.149,0.2206,0.1916,,172.5,RUSHA,0.014050303030959485,0.6283126062469494,0.05091254167687958,0.008827982515941567,154.0,646.0,77.78333333333332,16.0
1454,23273,RVLV,Return on Capital Employed,,,0.1153,0.4051,0.5163,0.3607,0.3003,0.3271,0.1837,0.0863,,519.0,RVLV,,,0.13882307985345954,,,1206.0,,
1455,23289,RVMD,Return on Capital Employed,,,,-4.1341,-0.3072,-0.2926,-0.2085,-0.2602,-0.3451,-0.226,,1512.0,RVMD,,,1.3517124307744617,,,1703.0,,
1456,23305,RVNC,Return on Capital Employed,-0.2407,-0.2783,-0.4823,-0.4427,-0.7178,-0.5327,-0.4089,-0.5929,-0.6702,-0.7819,,1788.0,RVNC,-0.047761212123459365,0.6452648764582054,0.17077854197761497,-0.03081863264033815,1192.0,1295.0,462.0833333333333,1212.0
1457,23321,RWT,Return on Capital Employed,0.0473,0.0443,0.0493,0.0527,0.0397,0.042,-0.0142,0.0612,0.0335,0.0484,,811.5,RWT,-0.0012400000000598532,0.033191898216954785,0.01954936316098302,-4.1157953791010574e-05,773.0,256.0,235.66666666666666,671.0
1458,23337,RXRX,Return on Capital Employed,,,,,,-0.6464,-0.3109,-0.3256,-0.3984,-0.5924,,1731.0,RXRX,,,0.13872643007012037,,,1204.0,,
1459,23353,RXST,Return on Capital Employed,,,,,,1.2382,0.3159,-0.2477,-0.4649,-0.2801,,1555.0,RXST,,,0.6206192662172195,,,1612.0,,
1460,23369,RXT,Return on Capital Employed,,,,,-0.0396,0.0371,-0.0077,-0.008,-0.1498,-0.1796,,1472.0,RXT,,,0.07919010179449337,,,900.0,,
1461,23385,RYAM,Return on Capital Employed,0.0537,0.1038,0.1134,0.1635,0.1005,-0.0378,0.0121,-0.0048,0.0211,-0.0336,,1287.0,RYAM,-0.01544303030376224,0.4648478804071824,0.06505850367169537,-0.007178659903767763,1094.0,775.0,368.01666666666665,1127.0
1462,23401,RYI,Return on Capital Employed,0.0549,0.0802,0.0944,0.0816,0.142,0.136,-0.0107,0.2719,0.3239,0.1176,,370.0,RYI,0.01742303030385559,0.2795501017987587,0.09465004807183142,0.004870609895085688,222.0,1001.0,127.75,184.0
1463,23417,RYTM,Return on Capital Employed,18.1369,-0.346,-3.4006,-0.225,-0.2827,-0.4953,-0.7925,-0.2433,-0.5134,-0.6133,,1740.0,RYTM,-0.9457709091355767,0.22380094279538065,5.742248326535521,-0.21166442113298636,1231.0,1781.0,488.7333333333334,1235.0
1464,23433,SABR,Return on Capital Employed,0.077,0.1908,0.1069,0.1121,0.1153,0.0751,-0.1978,-0.1488,-0.0309,-0.0158,,1249.0,SABR,-0.028093939395269267,0.4661955350037489,0.11818314981417613,-0.013097269106740453,1140.0,1139.0,390.84999999999997,1154.0
1465,23449,SAFE,Return on Capital Employed,0.0435,0.1404,0.0304,0.5113,0.0288,0.0228,0.039,0.0342,-0.0356,0.0198,,1077.0,SAFE,-0.01726787878869954,0.11181743331083227,0.14832392389631552,-0.001930849884874946,971.0,1236.0,347.5166666666667,1089.0
1466,23465,SAFT,Return on Capital Employed,0.0519,-0.0174,0.0553,0.0498,0.0588,0.064,0.0905,0.0823,0.0309,0.0172,,1111.0,SAFT,0.0017460606061419168,0.028120891454404107,0.0299069239474741,4.910078077812788e-05,594.0,394.0,239.70000000000002,686.0
1467,23481,SAGE,Return on Capital Employed,-0.2778,-0.5457,-0.4345,-0.5727,-0.4068,-0.6998,0.2971,-0.2631,-0.4125,-0.684,,1768.0,SAGE,0.002727272727406006,0.000826328963423828,0.27250787438164054,2.2536244458114812e-06,656.0,1439.0,369.01666666666665,1133.0
1468,23497,SAH,Return on Capital Employed,0.1513,0.125,0.1361,0.1024,0.0956,0.15,0.0178,0.1696,0.1003,0.1383,,307.5,SAH,-0.0019503030303973492,0.01881486238668395,0.04083932418637703,-3.669468312925881e-05,770.0,537.0,198.76666666666665,466.0
1469,23513,SAMG,Return on Capital Employed,0.1198,0.1205,0.0921,0.1685,0.1162,0.1174,0.1279,0.1609,0.1897,0.0709,,623.0,SAMG,0.0016224242425042189,0.018962178400997343,0.03384131941872243,3.0764697928467974e-05,609.0,447.0,196.29999999999998,456.0
1470,23529,SANA,Return on Capital Employed,,,,,-0.407,-0.3494,-0.4083,-0.3455,-0.4009,-0.5656,,1720.0,SANA,,,0.07313479374111584,,,852.0,,
1471,23545,SANM,Return on Capital Employed,0.1082,0.0952,0.1032,0.1055,0.0744,0.1244,0.0992,0.1257,0.1361,0.1519,,258.0,SANM,0.004989090909324353,0.45564738634316204,0.021229215717967542,0.002273266233062071,297.0,285.0,94.5,69.0
1472,23561,SASR,Return on Capital Employed,0.0171,0.0189,0.0184,0.0211,0.024,0.0277,0.0146,0.0271,0.0213,0.0188,,1085.5,SASR,0.00036242424244078416,0.06636749662227359,0.004040792001575928,2.405318968601881e-05,616.0,34.0,223.18333333333337,598.0
1473,23577,SATS,Return on Capital Employed,0.0527,0.0518,0.0483,0.039,0.0326,0.0237,0.0213,0.0419,0.0521,-0.0389,,1298.0,SATS,-0.005553333333595699,0.37165454359982664,0.026164412854103952,-0.0020639215655552136,980.0,334.0,326.1666666666667,1038.0
1474,23593,SAVA,Return on Capital Employed,-0.3104,-0.4836,-0.8025,-1.232,-0.3394,-0.2096,-0.0685,-0.1274,-0.3513,-0.7072,,1772.0,SAVA,0.026367878789128572,0.04986952720642035,0.33914431574183873,0.0013149536486500414,355.0,1490.0,316.78333333333336,1006.0
1475,23609,SAVE,Return on Capital Employed,0.2875,0.2477,0.1706,0.1121,0.0644,0.0886,-0.0711,-0.055,-0.0791,-0.0563,,1326.0,SAVE,-0.04263757575958917,0.9097450456648053,0.1283984049745167,-0.03878932330644405,1201.0,1171.0,411.3333333333334,1171.0
1476,23625,SB,Return on Capital Employed,0.0304,-0.0169,-0.0103,-0.0462,0.0799,0.0417,0.0083,0.1506,0.1214,0.084,,532.0,SB,0.014426060606741354,0.47038362900668296,0.06041553525377393,0.006785782740469349,177.0,726.0,121.94999999999999,166.0
1477,23641,SBCF,Return on Capital Employed,0.005,0.0121,0.0425,0.0472,0.049,0.1465,0.0445,0.0569,0.0436,0.0325,,964.0,SBCF,0.0038145454547236363,0.09078393723076927,0.03636346518141526,0.00034629945512554684,485.0,475.0,209.0666666666667,519.0
1478,23657,SBH,Return on Capital Employed,0.3237,0.3091,0.3032,0.3091,0.2656,0.2792,0.111,0.1917,0.1769,0.1515,,260.0,SBH,-0.021899393940454655,0.739749220911636,0.07313357642013688,-0.016200059605888332,1157.0,851.0,280.6666666666667,887.0
1479,23673,SBRA,Return on Capital Employed,0.07,0.0816,0.0946,0.0357,0.0653,0.0334,0.041,-0.0022,0.0052,0.0291,,1003.5,SBRA,-0.008502424242826765,0.6527205146585675,0.030227770344502754,-0.0055497067276233675,1068.0,398.0,316.05,1000.0
1480,23689,SBSI,Return on Capital Employed,0.0079,0.0157,0.019,0.0248,0.0297,0.0336,0.0288,0.03,0.0294,0.0358,,930.0,SBSI,0.002532727272844611,0.7734538455212039,0.008271765228776744,0.0019589476488380956,310.0,103.0,154.98333333333332,286.0
1481,23705,SBT,Return on Capital Employed,,0.0271,0.0458,0.0414,0.0536,0.0576,0.0104,0.0265,0.0056,0.0094,,1164.5,SBT,,,0.01860936310199058,,,243.0,,
1482,23721,SCHL,Return on Capital Employed,0.0522,0.2452,0.0497,0.0646,0.0004,0.022,-0.0566,-0.0091,0.0701,0.0696,0.0148,633.5,SCHL,-0.010333939394427892,0.154015674004628,0.07563284273382827,-0.0015915886409557892,946.0,873.0,280.43333333333334,885.0
1483,23737,SCL,Return on Capital Employed,0.0956,0.118,0.1214,0.1328,0.1331,0.1109,0.1331,0.1147,0.1126,0.0443,,854.0,SCL,-0.003359393939556985,0.14761550778074473,0.02511434848846372,-0.0004958986422232608,876.0,325.0,262.25,808.0
1484,23753,SCPH,Return on Capital Employed,,70.2516,-0.3163,-0.1938,-0.3242,-0.4335,-0.297,-0.3966,-0.2872,-0.5683,,1721.0,SCPH,,,22.188830799106064,,,1813.0,,
1485,23769,SCS,Return on Capital Employed,0.1388,0.1315,0.1542,0.1683,0.1372,0.1304,0.1454,0.0288,0.0161,0.05,0.0816,796.5,SCS,-0.013996969697630224,0.5759339973033676,0.052975448086826034,-0.008061330708090283,1108.0,659.0,315.7333333333334,999.0
1486,23785,SCSC,Return on Capital Employed,0.1483,0.1158,0.1083,0.0986,0.0567,0.0668,-0.0612,0.0687,0.1115,0.1119,0.1,386.0,SCSC,-0.006212121212412962,0.10676080042201563,0.05460859273044857,-0.00066321103295579,886.0,677.0,234.88333333333333,669.0
1487,23801,SCVL,Return on Capital Employed,0.1096,0.1187,0.1019,0.1051,0.1455,0.1086,0.0429,0.3154,0.1771,0.0958,,472.0,SCVL,0.006840000000312469,0.08048507925789317,0.06925089457905942,0.0005505179421491384,443.0,818.0,169.31666666666666,344.0
1488,23817,SCWO,Return on Capital Employed,-1.6577,1.3919,-0.0055,1.7427,-10.4469,7.5679,1.6767,-0.2567,-0.5762,-0.5495,,1717.0,SCWO,0.0773206060642858,0.0027784082461432824,4.213317567440176,0.00021482820948580796,518.0,1770.0,355.1666666666667,1106.0
1489,23833,SD,Return on Capital Employed,0.0765,-1.322,-3.927,0.0458,-0.0072,-0.8595,-1.4378,0.4159,0.3311,0.1427,,293.0,SD,0.17320545455368083,0.15462182614419617,1.2651823941629918,0.02678134368122571,68.0,1697.0,126.61666666666666,179.0
1490,23849,SDGR,Return on Capital Employed,,,,-0.4243,-0.3025,-0.2356,-0.0391,-0.1515,-0.2572,0.0641,,673.0,SDGR,,,0.1525641691691916,,,1249.0,,
1491,23865,SDRL,Return on Capital Employed,0.2185,0.0016,0.0255,-0.1575,-0.4512,-0.121,1.8634,-0.259,1.4965,0.0987,,455.0,SDRL,0.08700909091320876,0.11690378744879482,0.7309325704194608,0.01017169227023062,140.0,1639.0,153.11666666666667,278.0
1492,23881,SEAT,Return on Capital Employed,,,,,,-0.0093,-0.8657,0.0432,0.1061,0.0489,,806.0,SEAT,,,0.3669948206718999,,,1512.0,,
1493,23897,SEM,Return on Capital Employed,0.1113,0.0857,0.078,0.0694,0.0751,0.0724,0.0843,0.1097,0.06,0.0815,,549.0,SEM,-0.0015006060606792548,0.07619776605660478,0.015614301137098644,-0.00011434282955476113,811.0,213.0,214.23333333333335,551.0
1494,23913,SEMR,Return on Capital Employed,,,,,,-0.5535,-0.5341,-0.0109,-0.0659,0.0189,,1084.0,SEMR,,,0.2584607668486651,,,1423.0,,
1495,23929,SENEA,Return on Capital Employed,0.037,0.029,0.1785,0.0365,-0.006,0.0115,0.1035,0.2212,0.0867,0.0553,0.0932,743.0,SENEA,0.00606424242452677,0.0618434505043437,0.07004169900851921,0.00037503367622756254,475.0,827.0,202.73333333333332,491.0
1496,23945,SERA,Return on Capital Employed,,,,,,-0.8383,-5.0672,-0.2472,-0.4378,-0.4994,,1702.0,SERA,,,1.8345628017595907,,,1733.0,,
1497,23961,SEVN,Return on Capital Employed,0.1946,-0.0057,0.1969,0.0562,-0.0725,0.2008,-0.2823,0.1057,0.0607,0.1076,,408.0,SEVN,-0.009190303030737696,0.034849112732037835,0.14140375525423643,-0.00032027390635976696,854.0,1213.0,258.01666666666665,783.0
1498,23977,SEZL,Return on Capital Employed,,,,-1.7356,-0.4335,-0.2304,-0.2654,-0.8318,-0.401,0.9331,,11.0,SEZL,,,0.735970528192092,,,1641.0,,
1499,23993,SFBS,Return on Capital Employed,0.0215,0.021,0.0215,0.0244,0.0291,0.0325,0.0222,0.0185,0.0273,0.3328,,56.0,SFBS,0.017136969697780703,0.28217635638783944,0.09266179147847292,0.004835647668848573,225.0,985.0,96.10000000000001,74.0
1500,24009,SFIX,Return on Capital Employed,,,0.6313,0.4098,0.0953,0.0711,-0.0856,-0.1079,-0.4447,-0.453,-0.4606,1679.0,SFIX,,,0.3537052407637608,,,1498.0,,
1501,24025,SFL,Return on Capital Employed,0.0952,0.1131,0.0849,0.0885,0.0894,0.0643,-0.0389,0.0833,0.1116,0.0921,,492.0,SFL,-0.0027496969698278494,0.03664140219276424,0.04125967159345793,-0.00010075275257968734,805.0,542.0,223.88333333333333,603.0
1502,24041,SFM,Return on Capital Employed,0.1735,0.1871,0.1807,0.1768,0.1635,0.0943,0.1695,0.1386,0.1406,0.1282,,334.0,SFM,-0.006271515151825488,0.42310808899883334,0.027693241052646762,-0.0026535287910161103,998.0,361.0,234.4166666666667,665.0
1503,24057,SFNC,Return on Capital Employed,0.014,0.0173,0.0198,0.0131,0.024,0.0229,0.0199,0.0168,0.0161,0.0282,,1013.5,SFNC,0.0007496969697316077,0.22976555840303248,0.004492315661215271,0.0001722545428834442,532.0,42.0,200.98333333333335,479.0
1504,24073,SFST,Return on Capital Employed,0.0162,0.0189,0.0639,0.0664,0.0739,0.0589,0.0454,0.1442,0.1247,0.0797,,566.0,SFST,0.009912727273195166,0.5446123141660488,0.03858125969949659,0.005398593339951726,207.0,504.0,119.75,159.0
1505,24089,SG,Return on Capital Employed,,,,,0.0202,-0.1919,-0.614,-0.2139,-0.226,-0.1375,,1425.0,SG,,,0.19161224227300533,,,1336.0,,
1506,24105,SGC,Return on Capital Employed,0.1531,0.1527,0.1248,0.144,0.0852,0.068,0.1849,0.0956,-0.0891,0.0597,,702.0,SGC,-0.015598181818919995,0.3720114366593139,0.07345524419672159,-0.005802702027729618,1070.0,856.0,309.1666666666667,982.0
